Random-Discrete.parameter, Random-Discrete.points, Adapt-Discrete.parameter, Adapt-Discrete.points
9, 70.00, 0, 45.00
9, 64.00, 0, 54.00
9, 62.00, 0, 57.00
9, 68.00, 0, 48.00
9, 62.00, 0, 57.00
9, 66.00, 0, 51.00
9, 66.00, 0, 51.00
9, 70.00, 0, 45.00
9, 72.00, 0, 42.00
9, 62.00, 0, 57.00
9, 72.00, 0, 42.00
9, 68.00, 0, 48.00
9, 62.00, 0, 57.00
9, 66.00, 0, 51.00
9, 68.00, 0, 48.00
9, 66.00, 0, 51.00
9, 62.00, 0, 57.00
9, 62.00, 0, 57.00
9, 64.00, 0, 54.00
9, 62.00, 0, 57.00
9, 70.00, 0, 45.00
9, 60.00, 0, 60.00
9, 66.00, 0, 51.00
9, 62.00, 0, 57.00
9, 66.00, 0, 51.00
9, 64.00, 0, 54.00
9, 68.00, 0, 48.00
9, 62.00, 0, 57.00
9, 64.00, 0, 54.00
9, 60.00, 0, 60.00
9, 66.00, 0, 51.00
9, 62.00, 0, 57.00
9, 62.00, 0, 57.00
9, 66.00, 0, 51.00
9, 62.00, 0, 57.00
9, 62.00, 0, 57.00
9, 64.00, 0, 54.00
9, 64.00, 0, 54.00
9, 64.00, 0, 54.00
9, 68.00, 0, 48.00
9, 64.00, 0, 54.00
9, 60.00, 0, 60.00
9, 62.00, 0, 57.00
9, 66.00, 0, 51.00
9, 64.00, 0, 54.00
9, 64.00, 0, 54.00
9, 66.00, 0, 51.00
9, 66.00, 0, 51.00
9, 66.00, 0, 51.00
9, 64.00, 0, 54.00
9, 66.00, 0, 51.00
9, 66.00, 0, 51.00
9, 68.00, 0, 48.00
9, 64.00, 0, 54.00
9, 62.00, 0, 57.00
9, 62.00, 0, 57.00
9, 64.00, 0, 54.00
9, 64.00, 0, 54.00
9, 62.00, 0, 57.00
9, 60.00, 0, 60.00
9, 64.00, 0, 54.00
9, 64.00, 0, 54.00
9, 68.00, 0, 48.00
9, 62.00, 0, 57.00
9, 60.00, 0, 60.00
9, 66.00, 0, 51.00
9, 62.00, 0, 57.00
9, 64.00, 0, 54.00
9, 66.00, 0, 51.00
9, 64.00, 0, 54.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
10, 60.00, 0, 60.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
0, 100.00, 1, 0.00
1, 96.00, 1, 6.00
1, 96.00, 1, 6.00
1, 98.00, 1, 3.00
1, 96.00, 1, 6.00
1, 96.00, 1, 6.00
1, 100.00, 1, 0.00
1, 98.00, 1, 3.00
1, 90.00, 1, 15.00
1, 100.00, 1, 0.00
1, 96.00, 1, 6.00
1, 94.00, 1, 9.00
1, 96.00, 1, 6.00
1, 94.00, 1, 9.00
1, 96.00, 1, 6.00
1, 94.00, 1, 9.00
1, 94.00, 1, 9.00
1, 98.00, 1, 3.00
1, 100.00, 1, 0.00
1, 94.00, 1, 9.00
1, 96.00, 1, 6.00
1, 92.00, 1, 12.00
1, 96.00, 1, 6.00
1, 92.00, 1, 12.00
1, 98.00, 1, 3.00
1, 96.00, 1, 6.00
1, 90.00, 1, 15.00
1, 98.00, 1, 3.00
1, 98.00, 1, 3.00
1, 90.00, 1, 15.00
1, 96.00, 1, 6.00
1, 98.00, 1, 3.00
1, 92.00, 1, 12.00
1, 96.00, 1, 6.00
1, 94.00, 1, 9.00
1, 98.00, 1, 3.00
1, 98.00, 1, 3.00
1, 94.00, 1, 9.00
1, 96.00, 1, 6.00
1, 94.00, 1, 9.00
1, 96.00, 1, 6.00
1, 94.00, 1, 9.00
1, 94.00, 1, 9.00
1, 98.00, 1, 3.00
1, 92.00, 1, 12.00
1, 100.00, 1, 0.00
1, 92.00, 1, 12.00
1, 98.00, 1, 3.00
1, 92.00, 1, 12.00
1, 98.00, 1, 3.00
1, 98.00, 1, 3.00
1, 98.00, 1, 3.00
1, 100.00, 1, 0.00
1, 98.00, 1, 3.00
1, 96.00, 1, 6.00
1, 96.00, 1, 6.00
1, 90.00, 1, 15.00
1, 98.00, 1, 3.00
1, 98.00, 1, 3.00
1, 96.00, 1, 6.00
1, 94.00, 1, 9.00
1, 98.00, 1, 3.00
1, 96.00, 1, 6.00
1, 100.00, 1, 0.00
1, 96.00, 1, 6.00
1, 96.00, 1, 6.00
1, 94.00, 1, 9.00
1, 96.00, 1, 6.00
1, 94.00, 1, 9.00
1, 98.00, 1, 3.00
1, 94.00, 1, 9.00
1, 98.00, 1, 3.00
1, 100.00, 1, 0.00
1, 98.00, 1, 3.00
1, 94.00, 1, 9.00
1, 96.00, 1, 6.00
1, 96.00, 1, 6.00
1, 96.00, 1, 6.00
1, 98.00, 1, 3.00
1, 94.00, 1, 9.00
1, 100.00, 1, 0.00
1, 94.00, 1, 9.00
1, 94.00, 1, 9.00
1, 98.00, 1, 3.00
1, 92.00, 1, 12.00
1, 100.00, 1, 0.00
1, 96.00, 1, 6.00
1, 98.00, 1, 3.00
1, 96.00, 1, 6.00
1, 94.00, 1, 9.00
1, 96.00, 1, 6.00
1, 96.00, 1, 6.00
1, 96.00, 1, 6.00
1, 96.00, 1, 6.00
1, 96.00, 1, 6.00
1, 100.00, 1, 0.00
1, 98.00, 1, 3.00
1, 98.00, 1, 3.00
1, 100.00, 1, 0.00
1, 98.00, 1, 3.00
1, 96.00, 1, 6.00
2, 92.00, 1, 12.00
2, 90.00, 1, 15.00
2, 90.00, 1, 15.00
2, 92.00, 1, 12.00
2, 88.00, 1, 18.00
2, 90.00, 1, 15.00
2, 92.00, 1, 12.00
2, 98.00, 1, 3.00
2, 98.00, 1, 3.00
2, 88.00, 1, 18.00
2, 100.00, 1, 0.00
2, 98.00, 1, 3.00
2, 90.00, 1, 15.00
2, 98.00, 1, 3.00
2, 92.00, 1, 12.00
2, 94.00, 1, 9.00
2, 92.00, 1, 12.00
2, 94.00, 1, 9.00
2, 90.00, 1, 15.00
2, 84.00, 1, 24.00
2, 90.00, 1, 15.00
2, 86.00, 1, 21.00
2, 92.00, 1, 12.00
2, 90.00, 1, 15.00
2, 96.00, 1, 6.00
2, 96.00, 1, 6.00
2, 92.00, 1, 12.00
2, 92.00, 1, 12.00
2, 96.00, 1, 6.00
2, 92.00, 1, 12.00
2, 90.00, 1, 15.00
2, 92.00, 1, 12.00
2, 92.00, 1, 12.00
2, 86.00, 1, 21.00
2, 92.00, 1, 12.00
2, 88.00, 1, 18.00
2, 96.00, 1, 6.00
2, 94.00, 1, 9.00
2, 94.00, 1, 9.00
2, 92.00, 1, 12.00
2, 82.00, 1, 27.00
2, 90.00, 1, 15.00
2, 96.00, 1, 6.00
2, 96.00, 1, 6.00
2, 92.00, 1, 12.00
2, 94.00, 1, 9.00
2, 88.00, 1, 18.00
2, 92.00, 1, 12.00
2, 90.00, 1, 15.00
2, 92.00, 1, 12.00
2, 94.00, 1, 9.00
2, 88.00, 1, 18.00
2, 94.00, 1, 9.00
2, 92.00, 1, 12.00
2, 86.00, 1, 21.00
2, 86.00, 1, 21.00
2, 90.00, 1, 15.00
2, 88.00, 1, 18.00
2, 96.00, 1, 6.00
2, 96.00, 1, 6.00
2, 88.00, 1, 18.00
2, 94.00, 1, 9.00
2, 92.00, 1, 12.00
2, 90.00, 1, 15.00
2, 96.00, 1, 6.00
2, 90.00, 1, 15.00
2, 88.00, 1, 18.00
2, 82.00, 1, 27.00
2, 90.00, 1, 15.00
2, 98.00, 1, 3.00
2, 90.00, 1, 15.00
2, 94.00, 1, 9.00
2, 88.00, 1, 18.00
2, 92.00, 1, 12.00
2, 94.00, 1, 9.00
2, 88.00, 1, 18.00
2, 90.00, 1, 15.00
2, 94.00, 1, 9.00
2, 90.00, 1, 15.00
2, 90.00, 1, 15.00
2, 90.00, 1, 15.00
2, 94.00, 1, 9.00
2, 88.00, 1, 18.00
2, 92.00, 1, 12.00
2, 96.00, 1, 6.00
2, 90.00, 1, 15.00
2, 94.00, 1, 9.00
2, 94.00, 1, 9.00
2, 96.00, 1, 6.00
2, 96.00, 1, 6.00
2, 88.00, 1, 18.00
2, 96.00, 1, 6.00
2, 94.00, 1, 9.00
2, 90.00, 1, 15.00
2, 94.00, 1, 9.00
2, 92.00, 1, 12.00
2, 90.00, 1, 15.00
2, 92.00, 1, 12.00
2, 90.00, 1, 15.00
2, 90.00, 1, 15.00
3, 82.00, 1, 27.00
3, 90.00, 1, 15.00
3, 84.00, 1, 24.00
3, 80.00, 1, 30.00
3, 84.00, 1, 24.00
3, 94.00, 1, 9.00
3, 88.00, 1, 18.00
3, 90.00, 1, 15.00
3, 82.00, 1, 27.00
3, 86.00, 1, 21.00
3, 82.00, 1, 27.00
3, 88.00, 1, 18.00
3, 94.00, 1, 9.00
3, 88.00, 1, 18.00
3, 98.00, 1, 3.00
3, 94.00, 1, 9.00
3, 86.00, 1, 21.00
3, 88.00, 1, 18.00
3, 96.00, 1, 6.00
3, 82.00, 1, 27.00
3, 94.00, 1, 9.00
3, 92.00, 1, 12.00
3, 90.00, 1, 15.00
3, 88.00, 1, 18.00
3, 86.00, 1, 21.00
3, 92.00, 1, 12.00
3, 88.00, 1, 18.00
3, 88.00, 1, 18.00
3, 86.00, 1, 21.00
3, 88.00, 1, 18.00
3, 92.00, 1, 12.00
3, 94.00, 1, 9.00
3, 92.00, 1, 12.00
3, 88.00, 1, 18.00
3, 94.00, 1, 9.00
3, 84.00, 1, 24.00
3, 90.00, 1, 15.00
3, 86.00, 1, 21.00
3, 92.00, 1, 12.00
3, 86.00, 1, 21.00
3, 90.00, 1, 15.00
3, 88.00, 1, 18.00
3, 90.00, 1, 15.00
3, 82.00, 1, 27.00
3, 86.00, 1, 21.00
3, 88.00, 1, 18.00
3, 92.00, 1, 12.00
3, 90.00, 1, 15.00
3, 92.00, 1, 12.00
3, 98.00, 1, 3.00
3, 84.00, 1, 24.00
3, 86.00, 1, 21.00
3, 86.00, 1, 21.00
3, 92.00, 1, 12.00
3, 90.00, 1, 15.00
3, 92.00, 1, 12.00
3, 88.00, 1, 18.00
3, 86.00, 1, 21.00
3, 96.00, 1, 6.00
3, 86.00, 1, 21.00
3, 86.00, 1, 21.00
3, 86.00, 1, 21.00
3, 94.00, 1, 9.00
3, 84.00, 1, 24.00
3, 84.00, 1, 24.00
3, 96.00, 1, 6.00
3, 88.00, 1, 18.00
3, 96.00, 1, 6.00
3, 86.00, 1, 21.00
3, 90.00, 1, 15.00
3, 84.00, 1, 24.00
3, 80.00, 1, 30.00
3, 88.00, 1, 18.00
3, 82.00, 1, 27.00
3, 92.00, 1, 12.00
3, 80.00, 1, 30.00
3, 90.00, 1, 15.00
3, 94.00, 1, 9.00
3, 94.00, 1, 9.00
3, 90.00, 1, 15.00
3, 90.00, 1, 15.00
3, 88.00, 1, 18.00
3, 82.00, 1, 27.00
3, 84.00, 1, 24.00
3, 90.00, 1, 15.00
3, 88.00, 1, 18.00
3, 82.00, 1, 27.00
3, 84.00, 1, 24.00
3, 86.00, 1, 21.00
3, 86.00, 1, 21.00
3, 82.00, 1, 27.00
3, 94.00, 1, 9.00
3, 90.00, 1, 15.00
3, 98.00, 1, 3.00
3, 82.00, 1, 27.00
3, 88.00, 1, 18.00
3, 92.00, 1, 12.00
3, 90.00, 1, 15.00
3, 82.00, 1, 27.00
3, 90.00, 1, 15.00
4, 86.00, 1, 21.00
4, 82.00, 1, 27.00
4, 80.00, 1, 30.00
4, 88.00, 1, 18.00
4, 88.00, 1, 18.00
4, 92.00, 1, 12.00
4, 82.00, 1, 27.00
4, 84.00, 1, 24.00
4, 90.00, 1, 15.00
4, 82.00, 1, 27.00
4, 84.00, 1, 24.00
4, 90.00, 1, 15.00
4, 84.00, 1, 24.00
4, 88.00, 1, 18.00
4, 82.00, 1, 27.00
4, 84.00, 1, 24.00
4, 88.00, 1, 18.00
4, 90.00, 1, 15.00
4, 86.00, 1, 21.00
4, 82.00, 1, 27.00
4, 84.00, 1, 24.00
4, 88.00, 1, 18.00
4, 92.00, 1, 12.00
4, 76.00, 1, 36.00
4, 80.00, 1, 30.00
4, 82.00, 1, 27.00
4, 86.00, 1, 21.00
4, 80.00, 1, 30.00
4, 84.00, 1, 24.00
4, 82.00, 1, 27.00
4, 86.00, 1, 21.00
4, 78.00, 1, 33.00
4, 84.00, 1, 24.00
4, 88.00, 1, 18.00
4, 86.00, 1, 21.00
4, 78.00, 1, 33.00
4, 88.00, 1, 18.00
4, 84.00, 1, 24.00
4, 90.00, 1, 15.00
4, 86.00, 1, 21.00
4, 88.00, 1, 18.00
4, 82.00, 1, 27.00
4, 88.00, 1, 18.00
4, 84.00, 1, 24.00
4, 92.00, 1, 12.00
4, 88.00, 1, 18.00
4, 78.00, 1, 33.00
4, 78.00, 1, 33.00
4, 88.00, 1, 18.00
4, 90.00, 1, 15.00
4, 82.00, 1, 27.00
4, 88.00, 1, 18.00
4, 88.00, 1, 18.00
4, 84.00, 1, 24.00
4, 82.00, 1, 27.00
4, 92.00, 1, 12.00
4, 84.00, 1, 24.00
4, 86.00, 1, 21.00
4, 82.00, 1, 27.00
4, 80.00, 1, 30.00
4, 82.00, 1, 27.00
4, 86.00, 1, 21.00
4, 86.00, 1, 21.00
4, 88.00, 1, 18.00
4, 92.00, 1, 12.00
4, 92.00, 1, 12.00
4, 82.00, 1, 27.00
4, 88.00, 1, 18.00
4, 94.00, 1, 9.00
4, 84.00, 1, 24.00
4, 94.00, 1, 9.00
4, 84.00, 1, 24.00
4, 82.00, 1, 27.00
4, 88.00, 1, 18.00
4, 76.00, 1, 36.00
4, 88.00, 1, 18.00
4, 88.00, 1, 18.00
4, 80.00, 1, 30.00
4, 88.00, 1, 18.00
4, 86.00, 1, 21.00
4, 82.00, 1, 27.00
4, 80.00, 1, 30.00
4, 88.00, 1, 18.00
4, 90.00, 1, 15.00
4, 88.00, 1, 18.00
4, 82.00, 1, 27.00
4, 86.00, 1, 21.00
4, 80.00, 1, 30.00
4, 90.00, 1, 15.00
4, 82.00, 1, 27.00
4, 80.00, 1, 30.00
4, 82.00, 1, 27.00
4, 80.00, 1, 30.00
4, 84.00, 1, 24.00
4, 86.00, 1, 21.00
4, 82.00, 1, 27.00
4, 88.00, 1, 18.00
4, 82.00, 1, 27.00
4, 84.00, 1, 24.00
4, 78.00, 1, 33.00
5, 74.00, 1, 39.00
5, 80.00, 1, 30.00
5, 78.00, 1, 33.00
5, 86.00, 1, 21.00
5, 82.00, 1, 27.00
5, 82.00, 1, 27.00
5, 82.00, 1, 27.00
5, 86.00, 1, 21.00
5, 78.00, 1, 33.00
5, 78.00, 1, 33.00
5, 80.00, 1, 30.00
5, 86.00, 1, 21.00
5, 84.00, 1, 24.00
5, 82.00, 1, 27.00
5, 84.00, 1, 24.00
5, 80.00, 1, 30.00
5, 82.00, 1, 27.00
5, 82.00, 1, 27.00
5, 80.00, 1, 30.00
5, 78.00, 1, 33.00
5, 70.00, 1, 45.00
5, 80.00, 1, 30.00
5, 82.00, 1, 27.00
5, 74.00, 1, 39.00
5, 76.00, 1, 36.00
5, 80.00, 1, 30.00
5, 80.00, 1, 30.00
5, 78.00, 1, 33.00
5, 78.00, 1, 33.00
5, 86.00, 1, 21.00
5, 84.00, 1, 24.00
5, 74.00, 1, 39.00
5, 78.00, 1, 33.00
5, 80.00, 1, 30.00
5, 88.00, 1, 18.00
5, 74.00, 1, 39.00
5, 78.00, 1, 33.00
5, 80.00, 1, 30.00
5, 84.00, 1, 24.00
5, 78.00, 1, 33.00
5, 84.00, 1, 24.00
5, 76.00, 1, 36.00
5, 90.00, 1, 15.00
5, 80.00, 1, 30.00
5, 82.00, 1, 27.00
5, 74.00, 1, 39.00
5, 82.00, 1, 27.00
5, 76.00, 1, 36.00
5, 80.00, 1, 30.00
5, 86.00, 1, 21.00
5, 74.00, 1, 39.00
5, 84.00, 1, 24.00
5, 90.00, 1, 15.00
5, 80.00, 1, 30.00
5, 76.00, 1, 36.00
5, 82.00, 1, 27.00
5, 82.00, 1, 27.00
5, 78.00, 1, 33.00
5, 76.00, 1, 36.00
5, 74.00, 1, 39.00
5, 84.00, 1, 24.00
5, 74.00, 1, 39.00
5, 82.00, 1, 27.00
5, 76.00, 1, 36.00
5, 82.00, 1, 27.00
5, 82.00, 1, 27.00
5, 86.00, 1, 21.00
5, 78.00, 1, 33.00
5, 80.00, 1, 30.00
5, 86.00, 1, 21.00
5, 78.00, 1, 33.00
5, 80.00, 1, 30.00
5, 80.00, 1, 30.00
5, 82.00, 1, 27.00
5, 76.00, 1, 36.00
5, 82.00, 1, 27.00
5, 82.00, 1, 27.00
5, 78.00, 1, 33.00
5, 86.00, 1, 21.00
5, 84.00, 1, 24.00
5, 88.00, 1, 18.00
5, 86.00, 1, 21.00
5, 80.00, 1, 30.00
5, 74.00, 1, 39.00
5, 88.00, 1, 18.00
5, 80.00, 1, 30.00
5, 76.00, 1, 36.00
5, 72.00, 1, 42.00
5, 86.00, 1, 21.00
5, 78.00, 1, 33.00
5, 88.00, 1, 18.00
5, 86.00, 1, 21.00
5, 84.00, 1, 24.00
5, 82.00, 1, 27.00
5, 84.00, 1, 24.00
5, 82.00, 1, 27.00
5, 84.00, 1, 24.00
5, 80.00, 1, 30.00
5, 78.00, 1, 33.00
5, 84.00, 1, 24.00
6, 76.00, 1, 36.00
6, 68.00, 1, 48.00
6, 74.00, 1, 39.00
6, 64.00, 1, 54.00
6, 72.00, 1, 42.00
6, 74.00, 1, 39.00
6, 76.00, 1, 36.00
6, 76.00, 1, 36.00
6, 74.00, 1, 39.00
6, 80.00, 1, 30.00
6, 84.00, 1, 24.00
6, 76.00, 1, 36.00
6, 82.00, 1, 27.00
6, 74.00, 1, 39.00
6, 82.00, 1, 27.00
6, 86.00, 1, 21.00
6, 72.00, 1, 42.00
6, 70.00, 1, 45.00
6, 74.00, 1, 39.00
6, 82.00, 1, 27.00
6, 78.00, 1, 33.00
6, 72.00, 1, 42.00
6, 74.00, 1, 39.00
6, 74.00, 1, 39.00
6, 74.00, 1, 39.00
6, 78.00, 1, 33.00
6, 80.00, 1, 30.00
6, 70.00, 1, 45.00
6, 82.00, 1, 27.00
6, 78.00, 1, 33.00
6, 70.00, 1, 45.00
6, 74.00, 1, 39.00
6, 72.00, 1, 42.00
6, 76.00, 1, 36.00
6, 80.00, 1, 30.00
6, 86.00, 1, 21.00
6, 76.00, 1, 36.00
6, 80.00, 1, 30.00
6, 76.00, 1, 36.00
6, 80.00, 1, 30.00
6, 76.00, 1, 36.00
6, 72.00, 1, 42.00
6, 82.00, 1, 27.00
6, 74.00, 1, 39.00
6, 80.00, 1, 30.00
6, 72.00, 1, 42.00
6, 74.00, 1, 39.00
6, 68.00, 1, 48.00
6, 80.00, 1, 30.00
6, 72.00, 1, 42.00
6, 78.00, 1, 33.00
6, 78.00, 1, 33.00
6, 76.00, 1, 36.00
6, 72.00, 1, 42.00
6, 78.00, 1, 33.00
6, 80.00, 1, 30.00
6, 72.00, 1, 42.00
6, 74.00, 1, 39.00
6, 82.00, 1, 27.00
6, 78.00, 1, 33.00
6, 80.00, 1, 30.00
6, 74.00, 1, 39.00
6, 78.00, 1, 33.00
6, 72.00, 1, 42.00
6, 70.00, 1, 45.00
6, 72.00, 1, 42.00
6, 78.00, 1, 33.00
6, 74.00, 1, 39.00
6, 72.00, 1, 42.00
6, 72.00, 1, 42.00
6, 74.00, 1, 39.00
6, 72.00, 1, 42.00
6, 74.00, 1, 39.00
6, 70.00, 1, 45.00
6, 72.00, 1, 42.00
6, 76.00, 1, 36.00
6, 72.00, 1, 42.00
6, 74.00, 1, 39.00
6, 80.00, 1, 30.00
6, 72.00, 1, 42.00
6, 74.00, 1, 39.00
6, 80.00, 1, 30.00
6, 74.00, 1, 39.00
6, 74.00, 1, 39.00
6, 76.00, 1, 36.00
6, 84.00, 1, 24.00
6, 84.00, 1, 24.00
6, 78.00, 1, 33.00
6, 74.00, 1, 39.00
6, 76.00, 1, 36.00
6, 68.00, 1, 48.00
6, 82.00, 1, 27.00
6, 76.00, 1, 36.00
6, 74.00, 1, 39.00
6, 72.00, 1, 42.00
6, 74.00, 1, 39.00
6, 84.00, 1, 24.00
6, 68.00, 1, 48.00
6, 76.00, 1, 36.00
6, 70.00, 1, 45.00
7, 70.00, 1, 45.00
7, 76.00, 1, 36.00
7, 70.00, 1, 45.00
7, 66.00, 1, 51.00
7, 70.00, 1, 45.00
7, 72.00, 1, 42.00
7, 70.00, 1, 45.00
7, 78.00, 1, 33.00
7, 72.00, 1, 42.00
7, 72.00, 1, 42.00
7, 72.00, 1, 42.00
7, 74.00, 1, 39.00
7, 72.00, 1, 42.00
7, 70.00, 1, 45.00
7, 74.00, 1, 39.00
7, 68.00, 1, 48.00
7, 80.00, 1, 30.00
7, 62.00, 1, 57.00
7, 72.00, 1, 42.00
7, 78.00, 1, 33.00
7, 70.00, 1, 45.00
7, 70.00, 1, 45.00
7, 78.00, 1, 33.00
7, 74.00, 1, 39.00
7, 74.00, 1, 39.00
7, 76.00, 1, 36.00
7, 72.00, 1, 42.00
7, 70.00, 1, 45.00
7, 74.00, 1, 39.00
7, 70.00, 1, 45.00
7, 72.00, 1, 42.00
7, 66.00, 1, 51.00
7, 76.00, 1, 36.00
7, 72.00, 1, 42.00
7, 74.00, 1, 39.00
7, 70.00, 1, 45.00
7, 66.00, 1, 51.00
7, 68.00, 1, 48.00
7, 70.00, 1, 45.00
7, 68.00, 1, 48.00
7, 74.00, 1, 39.00
7, 68.00, 1, 48.00
7, 68.00, 1, 48.00
7, 74.00, 1, 39.00
7, 72.00, 1, 42.00
7, 70.00, 1, 45.00
7, 70.00, 1, 45.00
7, 68.00, 1, 48.00
7, 62.00, 1, 57.00
7, 72.00, 1, 42.00
7, 76.00, 1, 36.00
7, 78.00, 1, 33.00
7, 72.00, 1, 42.00
7, 70.00, 1, 45.00
7, 78.00, 1, 33.00
7, 70.00, 1, 45.00
7, 74.00, 1, 39.00
7, 76.00, 1, 36.00
7, 70.00, 1, 45.00
7, 74.00, 1, 39.00
